movieId,title,genres,genre_list,genre_text,clean_title,year,tag_text,content_text
214,Before the Rain (Pred dozhdot) (1994),Drama|War,"['Drama', 'War']",drama war,Before the Rain (Pred dozhdot),1994.0,,drama war drama war
215,Before Sunrise (1995),Drama|Romance,"['Drama', 'Romance']",drama romance,Before Sunrise,1995.0,generation x,drama romance drama romance generation x
216,Billy Madison (1995),Comedy,['Comedy'],comedy,Billy Madison,1995.0,school adam sandler stop looking at me swan,comedy comedy school adam sandler stop looking at me swan
217,"Babysitter, The (1995)",Drama|Thriller,"['Drama', 'Thriller']",drama thriller,"Babysitter, The",1995.0,,drama thriller drama thriller
218,Boys on the Side (1995),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,Boys on the Side,1995.0,,comedy drama comedy drama
219,"Cure, The (1995)",Drama,['Drama'],drama,"Cure, The",1995.0,,drama drama
220,Castle Freak (1995),Horror,['Horror'],horror,Castle Freak,1995.0,,horror horror
222,Circle of Friends (1995),Drama|Romance,"['Drama', 'Romance']",drama romance,Circle of Friends,1995.0,ireland,drama romance drama romance ireland
223,Clerks (1994),Comedy,['Comedy'],comedy,Clerks,1994.0,cynical hilarious independent film quirky witty generation x,comedy comedy cynical hilarious independent film quirky witty generation x
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",comedy drama romance,Don Juan DeMarco,1995.0,mental illness psychology,comedy drama romance comedy drama romance mental illness psychology
225,Disclosure (1994),Drama|Thriller,"['Drama', 'Thriller']",drama thriller,Disclosure,1994.0,,drama thriller drama thriller
227,Drop Zone (1994),Action|Thriller,"['Action', 'Thriller']",action thriller,Drop Zone,1994.0,,action thriller action thriller
228,Destiny Turns on the Radio (1995),Comedy,['Comedy'],comedy,Destiny Turns on the Radio,1995.0,,comedy comedy
229,Death and the Maiden (1994),Drama|Thriller,"['Drama', 'Thriller']",drama thriller,Death and the Maiden,1994.0,,drama thriller drama thriller
230,Dolores Claiborne (1995),Drama|Thriller,"['Drama', 'Thriller']",drama thriller,Dolores Claiborne,1995.0,stephen king,drama thriller drama thriller stephen king
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,"['Adventure', 'Comedy']",adventure comedy,Dumb & Dumber (Dumb and Dumber),1994.0,,adventure comedy adventure comedy
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",comedy drama romance,Eat Drink Man Woman (Yin shi nan nu),1994.0,,comedy drama romance comedy drama romance
233,Exotica (1994),Drama,['Drama'],drama,Exotica,1994.0,,drama drama
234,Exit to Eden (1994),Comedy,['Comedy'],comedy,Exit to Eden,1994.0,,comedy comedy
235,Ed Wood (1994),Comedy|Drama,"['Comedy', 'Drama']",comedy drama,Ed Wood,1994.0,movie business,comedy drama comedy drama movie business
236,French Kiss (1995),Action|Comedy|Romance,"['Action', 'Comedy', 'Romance']",action comedy romance,French Kiss,1995.0,,action comedy romance action comedy romance
237,Forget Paris (1995),Comedy|Romance,"['Comedy', 'Romance']",comedy romance,Forget Paris,1995.0,basketball france infertility,comedy romance comedy romance basketball france infertility
238,Far From Home: The Adventures of Yellow Dog (1995),Adventure|Children,"['Adventure', 'Children']",adventure children,Far From Home: The Adventures of Yellow Dog,1995.0,,adventure children adventure children
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,"['Animation', 'Children', 'Comedy', 'Romance']",animation children comedy romance,"Goofy Movie, A",1995.0,,animation children comedy romance animation children comedy romance
240,Hideaway (1995),Thriller,['Thriller'],thriller,Hideaway,1995.0,,thriller thriller
241,Fluke (1995),Children|Drama,"['Children', 'Drama']",children drama,Fluke,1995.0,,children drama children drama
242,Farinelli: il castrato (1994),Drama|Musical,"['Drama', 'Musical']",drama musical,Farinelli: il castrato,1994.0,,drama musical drama musical
243,Gordy (1995),Children|Comedy|Fantasy,"['Children', 'Comedy', 'Fantasy']",children comedy fantasy,Gordy,1995.0,,children comedy fantasy children comedy fantasy
246,Hoop Dreams (1994),Documentary,['Documentary'],documentary,Hoop Dreams,1994.0,basketball,documentary documentary basketball
247,Heavenly Creatures (1994),Crime|Drama,"['Crime', 'Drama']",crime drama,Heavenly Creatures,1994.0,australia,crime drama crime drama australia
248,Houseguest (1994),Comedy,['Comedy'],comedy,Houseguest,1994.0,bad sinbad,comedy comedy bad sinbad
249,Immortal Beloved (1994),Drama|Romance,"['Drama', 'Romance']",drama romance,Immortal Beloved,1994.0,beethoven,drama romance drama romance beethoven
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,"['Children', 'Comedy']",children comedy,Heavyweights (Heavy Weights),1995.0,,children comedy children comedy
251,"Hunted, The (1995)",Action,['Action'],action,"Hunted, The",1995.0,,action action
252,I.Q. (1994),Comedy|Romance,"['Comedy', 'Romance']",comedy romance,I.Q.,1994.0,einstein,comedy romance comedy romance einstein
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,"['Drama', 'Horror']",drama horror,Interview with the Vampire: The Vampire Chronicles,1994.0,,drama horror drama horror
254,Jefferson in Paris (1995),Drama,['Drama'],drama,Jefferson in Paris,1995.0,,drama drama
255,"Jerky Boys, The (1995)",Comedy,['Comedy'],comedy,"Jerky Boys, The",1995.0,,comedy comedy
256,Junior (1994),Comedy|Sci-Fi,"['Comedy', 'Sci-Fi']",comedy scifi,Junior,1994.0,,comedy scifi comedy scifi
257,Just Cause (1995),Mystery|Thriller,"['Mystery', 'Thriller']",mystery thriller,Just Cause,1995.0,court,mystery thriller mystery thriller court
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Romance']",adventure children comedy fantasy romance,"Kid in King Arthur's Court, A",1995.0,,adventure children comedy fantasy romance adventure children comedy fantasy romance
259,Kiss of Death (1995),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",crime drama thriller,Kiss of Death,1995.0,,crime drama thriller crime drama thriller
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,"['Action', 'Adventure', 'Sci-Fi']",action adventure scifi,Star Wars: Episode IV - A New Hope,1977.0,classic space action action sci-fi epic great soundtrack classic sci-fi engrossing adventure epic classic nerd classic sci-fi space action space epic oldie but goodie sci-fi star wars robots and androids space classic sci-fi sci-fi space adventure star wars darth vader luke skywalker space opera,action adventure scifi action adventure scifi classic space action action sci-fi epic great soundtrack classic sci-fi engrossing adventure epic classic nerd classic sci-fi space action space epic oldie but goodie sci-fi star wars robots and androids space classic sci-fi sci-fi space adventure star wars darth vader luke skywalker space opera
261,Little Women (1994),Drama,['Drama'],drama,Little Women,1994.0,louisa may alcott,drama drama louisa may alcott
262,"Little Princess, A (1995)",Children|Drama,"['Children', 'Drama']",children drama,"Little Princess, A",1995.0,england girl power india,children drama children drama england girl power india
263,Ladybird Ladybird (1994),Drama,['Drama'],drama,Ladybird Ladybird,1994.0,,drama drama
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,"['Drama', 'Fantasy', 'Romance']",drama fantasy romance,Like Water for Chocolate (Como agua para chocolate),1992.0,,drama fantasy romance drama fantasy romance
266,Legends of the Fall (1994),Drama|Romance|War|Western,"['Drama', 'Romance', 'War', 'Western']",drama romance war western,Legends of the Fall,1994.0,,drama romance war western drama romance war western
267,Major Payne (1995),Comedy,['Comedy'],comedy,Major Payne,1995.0,,comedy comedy
269,My Crazy Life (Mi vida loca) (1993),Drama,['Drama'],drama,My Crazy Life (Mi vida loca),1993.0,,drama drama
270,Love Affair (1994),Drama|Romance,"['Drama', 'Romance']",drama romance,Love Affair,1994.0,,drama romance drama romance
271,Losing Isaiah (1995),Drama,['Drama'],drama,Losing Isaiah,1995.0,,drama drama
272,"Madness of King George, The (1994)",Comedy|Drama,"['Comedy', 'Drama']",comedy drama,"Madness of King George, The",1994.0,england mental illness,comedy drama comedy drama england mental illness
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,"['Drama', 'Horror', 'Sci-Fi']",drama horror scifi,Mary Shelley's Frankenstein (Frankenstein),1994.0,gothic,drama horror scifi drama horror scifi gothic
274,Man of the House (1995),Comedy,['Comedy'],comedy,Man of the House,1995.0,,comedy comedy
275,Mixed Nuts (1994),Comedy,['Comedy'],comedy,Mixed Nuts,1994.0,,comedy comedy
276,Milk Money (1994),Comedy|Romance,"['Comedy', 'Romance']",comedy romance,Milk Money,1994.0,,comedy romance comedy romance
277,Miracle on 34th Street (1994),Drama,['Drama'],drama,Miracle on 34th Street,1994.0,christmas,drama drama christmas
278,Miami Rhapsody (1995),Comedy,['Comedy'],comedy,Miami Rhapsody,1995.0,,comedy comedy
279,My Family (1995),Drama,['Drama'],drama,My Family,1995.0,,drama drama
280,Murder in the First (1995),Drama|Thriller,"['Drama', 'Thriller']",drama thriller,Murder in the First,1995.0,prison,drama thriller drama thriller prison
281,Nobody's Fool (1994),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",comedy drama romance,Nobody's Fool,1994.0,,comedy drama romance comedy drama romance
282,Nell (1994),Drama,['Drama'],drama,Nell,1994.0,disability twins,drama drama disability twins
283,New Jersey Drive (1995),Crime|Drama,"['Crime', 'Drama']",crime drama,New Jersey Drive,1995.0,,crime drama crime drama
284,New York Cop (Nyû Yôku no koppu) (1993),Action|Crime,"['Action', 'Crime']",action crime,New York Cop (Nyû Yôku no koppu),1993.0,,action crime action crime
285,Beyond Bedlam (1993),Drama|Horror,"['Drama', 'Horror']",drama horror,Beyond Bedlam,1993.0,,drama horror drama horror
287,Nina Takes a Lover (1994),Comedy|Romance,"['Comedy', 'Romance']",comedy romance,Nina Takes a Lover,1994.0,,comedy romance comedy romance
288,Natural Born Killers (1994),Action|Crime|Thriller,"['Action', 'Crime', 'Thriller']",action crime thriller,Natural Born Killers,1994.0,brutality controversial dark comedy psychedelic satire stylized,action crime thriller action crime thriller brutality controversial dark comedy psychedelic satire stylized
289,Only You (1994),Comedy|Romance,"['Comedy', 'Romance']",comedy romance,Only You,1994.0,,comedy romance comedy romance
290,Once Were Warriors (1994),Crime|Drama,"['Crime', 'Drama']",crime drama,Once Were Warriors,1994.0,,crime drama crime drama
291,Poison Ivy II (1996),Drama|Thriller,"['Drama', 'Thriller']",drama thriller,Poison Ivy II,1996.0,,drama thriller drama thriller
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",action drama scifi thriller,Outbreak,1995.0,,action drama scifi thriller action drama scifi thriller
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,"['Action', 'Crime', 'Drama', 'Thriller']",action crime drama thriller,Léon: The Professional (a.k.a. The Professional) (Léon),1994.0,assassin jean reno hit men action assassin assassination assassins awkward romance corruption crime disturbing drama french friendship gary oldman great acting guns hit men hitman humorous imdb top 250 jean reno lolita theme loneliness love story luc besson natalie portman organized crime police police corruption quirky sniper tense touching unique,action crime drama thriller action crime drama thriller assassin jean reno hit men action assassin assassination assassins awkward romance corruption crime disturbing drama french friendship gary oldman great acting guns hit men hitman humorous imdb top 250 jean reno lolita theme loneliness love story luc besson natalie portman organized crime police police corruption quirky sniper tense touching unique
294,"Perez Family, The (1995)",Comedy|Romance,"['Comedy', 'Romance']",comedy romance,"Perez Family, The",1995.0,,comedy romance comedy romance
295,"Pyromaniac's Love Story, A (1995)",Comedy|Romance,"['Comedy', 'Romance']",comedy romance,"Pyromaniac's Love Story, A",1995.0,,comedy romance comedy romance
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,"['Comedy', 'Crime', 'Drama', 'Thriller']",comedy crime drama thriller,Pulp Fiction,1994.0,good dialogue great soundtrack non-linear cult film drugs quentin tarantino tarantino hit men 1990s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric awesome bad ass bad language bad-ass bible biblical references big boys with guns big name actors black comedy black humor black humour blood blood splatters bloody bruce willis brutality casual violence character development characters classic classic movie coke comedy conversation cool cool style crime crime scene scrubbing cult cult classic cult film dance dancing dark dark comedy dark humor dialogue different diner disjointed timeline disturbing drama drug overdose drugs drugs & music ensemble cast entertaining entirely dialogue episodic exciting fast paced fast-paced film noir film-noir foul language fun funny gangster gangsters genius golden watch good dialogue good music gore great acting great dialogue great soundtrack gritty guns harvey keitel heroin highly quotable hit men hitman homosexuality humour iconic imdb top 250 innovative intellectual intelligent intense interesting intertwining storylines interwoven storylines ironic irony john travolta killer-as-protagonist los angeles mafia masterpiece meaningless violence milkshake mobster mobsters monologue motherfucker multiple stories multiple storylines neo-noir noir non-linear non-linear timeline nonlinear nonlinear narrative nonlinear storyline nonlinear timeline notable soundtrack offensive organised crime organized crime original original plot out of order palme d'or parody philosophical pop culture references psychological pulp quentin tarantino quirky quotable r:disturbing violent content including rape r:disturbing violent images r:graphic sexuality r:some violence r:strong bloody violence r:strong language r:sustained strong stylized violence r:violence random rape retro roger avary royal with cheese samuel l. jackson sarcasm satire sexy smart writing sophisticated soundtrack splatter steve buscemi storytelling stylish stylized suspense tarantino thought-provoking thriller travolta twist ending uma thurman unique unpredictable unusual very funny violence violent witty,comedy crime drama thriller comedy crime drama thriller good dialogue great soundtrack non-linear cult film drugs quentin tarantino tarantino hit men 1990s achronological action action packed aggressive amazing amazing dialogues anthology assassin atmospheric awesome bad ass bad language bad-ass bible biblical references big boys with guns big name actors black comedy black humor black humour blood blood splatters bloody bruce willis brutality casual violence character development characters classic classic movie coke comedy conversation cool cool style crime crime scene scrubbing cult cult classic cult film dance dancing dark dark comedy dark humor dialogue different diner disjointed timeline disturbing drama drug overdose drugs drugs & music ensemble cast entertaining entirely dialogue episodic exciting fast paced fast-paced film noir film-noir foul language fun funny gangster gangsters genius golden watch good dialogue good music gore great acting great dialogue great soundtrack gritty guns harvey keitel heroin highly quotable hit men hitman homosexuality humour iconic imdb top 250 innovative intellectual intelligent intense interesting intertwining storylines interwoven storylines ironic irony john travolta killer-as-protagonist los angeles mafia masterpiece meaningless violence milkshake mobster mobsters monologue motherfucker multiple stories multiple storylines neo-noir noir non-linear non-linear timeline nonlinear nonlinear narrative nonlinear storyline nonlinear timeline notable soundtrack offensive organised crime organized crime original original plot out of order palme d'or parody philosophical pop culture references psychological pulp quentin tarantino quirky quotable r:disturbing violent content including rape r:disturbing violent images r:graphic sexuality r:some violence r:strong bloody violence r:strong language r:sustained strong stylized violence r:violence random rape retro roger avary royal with cheese samuel l. jackson sarcasm satire sexy smart writing sophisticated soundtrack splatter steve buscemi storytelling stylish stylized suspense tarantino thought-provoking thriller travolta twist ending uma thurman unique unpredictable unusual very funny violence violent witty
